Filename,Device,MaxTemp,MeanTemp,MaxPressure,MeanPressure,TotalCycle_min
1654_.pdf,Ritter2,,,,,
1649_.pdf,Ritter2,,,,,
1656_.pdf,Ritter2,,,,,
1655_.pdf,Ritter2,,,,,
1653_.pdf,Ritter2,,,,,
1646_.pdf,Ritter2,,,,,
1648_.pdf,Ritter2,,,,,
1642_.pdf,Ritter2,,,,,
1643_.pdf,Ritter2,,,,,
1645_.pdf,Ritter2,,,,,
1641_.pdf,Ritter2,,,,,
1647_.pdf,Ritter2,,,,,
1644_.pdf,Ritter2,,,,,
1617_.pdf,Ritter2,,,,,
1614_.pdf,Ritter2,,,,,
1616_.pdf,Ritter2,,,,,
1618_.pdf,Ritter2,,,,,
1613_U02.pdf,Ritter2,,,,,
1615_.pdf,Ritter2,,,,,
1611_U02.pdf,Ritter2,,,,,
1619_.pdf,Ritter2,,,,,
